Entity,Code,Year,Solar (TWh - equivalent)
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.0004972222377546132
Kuwait,KWT,2014,0.008888889104127884
Kuwait,KWT,2015,0.013694444671273232
Kuwait,KWT,2016,0.13067694008350372
Kuwait,KWT,2017,0.13640166819095612
Kuwait,KWT,2018,0.1407897174358368
Kuwait,KWT,2019,0.15430444478988647
Kuwait,KWT,2020,0.15415887534618378
Kuwait,KWT,2021,0.1531749963760376
Latvia,LVA,1990,0
Latvia,LVA,1991,0
Latvia,LVA,1992,0
Latvia,LVA,1993,0
Latvia,LVA,1994,0
Latvia,LVA,1995,0
Latvia,LVA,1996,0
Latvia,LVA,1997,0
Latvia,LVA,1998,0
Latvia,LVA,1999,0
Latvia,LVA,2000,0
Latvia,LVA,2001,0
Latvia,LVA,2002,0
Latvia,LVA,2003,0
Latvia,LVA,2004,0
Latvia,LVA,2005,0
Latvia,LVA,2006,0
Latvia,LVA,2007,0
Latvia,LVA,2008,0
Latvia,LVA,2009,0
Latvia,LVA,2010,0
Latvia,LVA,2011,0.0005527777830138803
Latvia,LVA,2012,0.0005472222110256553
Latvia,LVA,2013,0.0005444444250315428
Latvia,LVA,2014,0.0005416666972450912
Latvia,LVA,2015,0.0005388888530433178
Latvia,LVA,2016,0.0010222222190350294
Latvia,LVA,2017,0.0011722221970558167
Latvia,LVA,2018,0.0033611110411584377
Latvia,LVA,2019,0.008277777582406998
Latvia,LVA,2020,0.01272222213447094
Latvia,LVA,2021,0.012638889253139496
Lithuania,LTU,1990,0
Lithuania,LTU,1991,0
Lithuania,LTU,1992,0
Lithuania,LTU,1993,0
Lithuania,LTU,1994,0
Lithuania,LTU,1995,0
Lithuania,LTU,1996,0
Lithuania,LTU,1997,0
Lithuania,LTU,1998,0
Lithuania,LTU,1999,0
Lithuania,LTU,2000,0
Lithuania,LTU,2001,0
Lithuania,LTU,2002,0
Lithuania,LTU,2003,0
Lithuania,LTU,2004,0
Lithuania,LTU,2005,0
Lithuania,LTU,2006,0
Lithuania,LTU,2007,0
Lithuania,LTU,2008,0
Lithuania,LTU,2009,0
Lithuania,LTU,2010,0
Lithuania,LTU,2011,0.00027583332848735154
Lithuania,LTU,2012,0.00630555534735322
Lithuania,LTU,2013,0.12209860980510712
Lithuania,LTU,2014,0.19776415824890137
Lithuania,LTU,2015,0.19739499688148499
Lithuania,LTU,2016,0.1780230551958084
Lithuania,LTU,2017,0.180967777967453
Lithuania,LTU,2018,0.22912000119686127
Lithuania,LTU,2019,0.2401372194290161
Lithuania,LTU,2020,0.3382661044597626
Lithuania,LTU,2021,0.32366082072257996
Lower-middle-income countries,,1965,0
Lower-middle-income countries,,1966,0
Lower-middle-income countries,,1967,0
Lower-middle-income countries,,1968,0
Lower-middle-income countries,,1969,0
Lower-middle-income countries,,1970,0
Lower-middle-income countries,,1971,0
Lower-middle-income countries,,1972,0
Lower-middle-income countries,,1973,0
Lower-middle-income countries,,1974,0
Lower-middle-income countries,,1975,0
Lower-middle-income countries,,1976,0
Lower-middle-income countries,,1977,0
Lower-middle-income countries,,1978,0
Lower-middle-income countries,,1979,0
Lower-middle-income countries,,1980,0
Lower-middle-income countries,,1981,0
Lower-middle-income countries,,1982,0
Lower-middle-income countries,,1983,0
Lower-middle-income countries,,1984,0
Lower-middle-income countries,,1985,0
Lower-middle-income countries,,1986,0
Lower-middle-income countries,,1987,0
Lower-middle-income countries,,1988,0
Lower-middle-income countries,,1989,0
Lower-middle-income countries,,1990,0
Lower-middle-income countries,,1991,0
Lower-middle-income countries,,1992,0
Lower-middle-income countries,,1993,0
Lower-middle-income countries,,1994,0
Lower-middle-income countries,,1995,0.003000000026077032
Lower-middle-income countries,,1996,0.017916664481163025
Lower-middle-income countries,,1997,0.017916664481163025
Lower-middle-income countries,,1998,0.017916664481163025
Lower-middle-income countries,,1999,0.017916664481163025
Lower-middle-income countries,,2000,0.022786110639572144
Lower-middle-income countries,,2001,0.037939440459012985
Lower-middle-income countries,,2002,0.04621971771121025
Lower-middle-income countries,,2003,0.05963444337248802
Lower-middle-income countries,,2004,0.07124083489179611
Lower-middle-income countries,,2005,0.08248972147703171
Lower-middle-income countries,,2006,0.058513887226581573
Lower-middle-income countries,,2007,0.21738804876804352
Lower-middle-income countries,,2008,0.2511213719844818
Lower-middle-income countries,,2009,0.32442528009414673
Lower-middle-income countries,,2010,0.612535834312439
Lower-middle-income countries,,2011,3.372199773788452
Lower-middle-income countries,,2012,8.61276626586914
Lower-middle-income countries,,2013,11.881420135498047
Lower-middle-income countries,,2014,16.258594512939453
Lower-middle-income countries,,2015,21.353925704956055
Lower-middle-income countries,,2016,40.369110107421875
Lower-middle-income countries,,2017,70.73827362060547
Lower-middle-income countries,,2018,113.3365478515625
Lower-middle-income countries,,2019,163.2122344970703
Lower-middle-income countries,,2020,221.62559509277344
Lower-middle-income countries,,2021,289.9809265136719
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,0
Luxembourg,LUX,1970,0
Luxembourg,LUX,1971,0
Luxembourg,LUX,1972,0
Luxembourg,LUX,1973,0
Luxembourg,LUX,1974,0
Luxembourg,LUX,1975,0
Luxembourg,LUX,1976,0
Luxembourg,LUX,1977,0
Luxembourg,LUX,1978,0
Luxembourg,LUX,1979,0
Luxembourg,LUX,1980,0
Luxembourg,LUX,1981,0
Luxembourg,LUX,1982,0
Luxembourg,LUX,1983,0
Luxembourg,LUX,1984,0
Luxembourg,LUX,1985,0
Luxembourg,LUX,1986,0
Luxembourg,LUX,1987,0
Luxembourg,LUX,1988,0
Luxembourg,LUX,1989,0
Luxembourg,LUX,1990,0
Luxembourg,LUX,1991,0
Luxembourg,LUX,1992,0
Luxembourg,LUX,1993,0
Luxembourg,LUX,1994,0
Luxembourg,LUX,1995,0
Luxembourg,LUX,1996,0
Luxembourg,LUX,1997,0
Luxembourg,LUX,1998,0
Luxembourg,LUX,1999,0
Luxembourg,LUX,2000,0.00011833333701360971
Luxembourg,LUX,2001,0.00013499999477062374
Luxembourg,LUX,2002,0.00017222220776602626
Luxembourg,LUX,2003,0.004055555444210768
Luxembourg,LUX,2004,0.026499999687075615
Luxembourg,LUX,2005,0.05067666247487068
Luxembourg,LUX,2006,0.06007777526974678
Luxembourg,LUX,2007,0.05909999832510948
Luxembourg,LUX,2008,0.056288331747055054
Luxembourg,LUX,2009,0.05673666670918465
Luxembourg,LUX,2010,0.058698054403066635
Luxembourg,LUX,2011,0.07101888954639435
Luxembourg,LUX,2012,0.10495305061340332
Luxembourg,LUX,2013,0.200966939330101
Luxembourg,LUX,2014,0.2566627860069275
Luxembourg,LUX,2015,0.2793177664279938
Luxembourg,LUX,2016,0.2684746980667114
Luxembourg,LUX,2017,0.28865164518356323
Luxembourg,LUX,2018,0.31675970554351807
Luxembourg,LUX,2019,0.3436914086341858
Luxembourg,LUX,2020,0.4235180616378784
Luxembourg,LUX,2021,0.579087495803833
Malaysia,MYS,1965,0
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,0
Malaysia,MYS,1971,0
Malaysia,MYS,1972,0
Malaysia,MYS,1973,0
Malaysia,MYS,1974,0
Malaysia,MYS,1975,0
Malaysia,MYS,1976,0
Malaysia,MYS,1977,0
Malaysia,MYS,1978,0
Malaysia,MYS,1979,0
Malaysia,MYS,1980,0
Malaysia,MYS,1981,0
Malaysia,MYS,1982,0
Malaysia,MYS,1983,0
Malaysia,MYS,1984,0
Malaysia,MYS,1985,0
Malaysia,MYS,1986,0
Malaysia,MYS,1987,0
Malaysia,MYS,1988,0
Malaysia,MYS,1989,0
Malaysia,MYS,1990,0
Malaysia,MYS,1991,0
Malaysia,MYS,1992,0
Malaysia,MYS,1993,0
Malaysia,MYS,1994,0
Malaysia,MYS,1995,0
Malaysia,MYS,1996,0
Malaysia,MYS,1997,0
Malaysia,MYS,1998,0
Malaysia,MYS,1999,0
Malaysia,MYS,2000,0
Malaysia,MYS,2001,0
Malaysia,MYS,2002,0
Malaysia,MYS,2003,0
Malaysia,MYS,2004,0
Malaysia,MYS,2005,0
Malaysia,MYS,2006,0
Malaysia,MYS,2007,0
Malaysia,MYS,2008,0
Malaysia,MYS,2009,0
Malaysia,MYS,2010,0
Malaysia,MYS,2011,0
Malaysia,MYS,2012,0.01919444464147091
Malaysia,MYS,2013,0.3842838704586029
Malaysia,MYS,2014,0.6149652600288391
Malaysia,MYS,2015,0.7351813912391663
Malaysia,MYS,2016,0.8298816680908203
Malaysia,MYS,2017,0.8782258033752441
Malaysia,MYS,2018,1.6720997095108032
Malaysia,MYS,2019,2.4870107173919678
Malaysia,MYS,2020,3.0785934925079346
Malaysia,MYS,2021,3.935002326965332
Mexico,MEX,1965,0
Mexico,MEX,1966,0
Mexico,MEX,1967,0
Mexico,MEX,1968,0
Mexico,MEX,1969,0
Mexico,MEX,1970,0
Mexico,MEX,1971,0
Mexico,MEX,1972,0
Mexico,MEX,1973,0
Mexico,MEX,1974,0
Mexico,MEX,1975,0
Mexico,MEX,1976,0
Mexico,MEX,1977,0
Mexico,MEX,1978,0
Mexico,MEX,1979,0
Mexico,MEX,1980,0
Mexico,MEX,1981,0
Mexico,MEX,1982,0
Mexico,MEX,1983,0
Mexico,MEX,1984,0
Mexico,MEX,1985,0
Mexico,MEX,1986,0
Mexico,MEX,1987,0
Mexico,MEX,1988,0
Mexico,MEX,1989,0
Mexico,MEX,1990,0.0029444443061947823
Mexico,MEX,1991,0.005916666705161333
Mexico,MEX,1992,0.008861110545694828
Mexico,MEX,1993,0.011833333410322666
Mexico,MEX,1994,0.014777777716517448
Mexico,MEX,1995,0.014777777716517448
Mexico,MEX,1996,0.017749998718500137
Mexico,MEX,1997,0.017749998718500137
Mexico,MEX,1998,0.020694443956017494
Mexico,MEX,1999,0.020694443956017494
Mexico,MEX,2000,0.020694443956017494
Mexico,MEX,2001,0.023499999195337296
Mexico,MEX,2002,0.02336111105978489
Mexico,MEX,2003,0.023194445297122
Mexico,MEX,2004,0.02594444341957569
Mexico,MEX,2005,0.025777777656912804
Mexico,MEX,2006,0.028454165905714035
Mexico,MEX,2007,0.02544444426894188
Mexico,MEX,2008,0.05339111015200615
Mexico,MEX,2009,0.07540333271026611
Mexico,MEX,2010,0.08604305237531662
Mexico,MEX,2011,0.11310471594333649
Mexico,MEX,2012,0.18919360637664795
Mexico,MEX,2013,0.2888941466808319
Mexico,MEX,2014,0.5987105369567871
Mexico,MEX,2015,0.5445122122764587
Mexico,MEX,2016,0.6753525137901306
Mexico,MEX,2017,3.157637119293213
Mexico,MEX,2018,8.413412094116211
Mexico,MEX,2019,19.4183292388916
Mexico,MEX,2020,24.825727462768555
Mexico,MEX,2021,31.159086227416992
Middle Africa (BP),,1980,0
Middle Africa (BP),,1981,0
Middle Africa (BP),,1982,0
Middle Africa (BP),,1983,0
Middle Africa (BP),,1984,0
Middle Africa (BP),,1985,0
Middle Africa (BP),,1986,0
Middle Africa (BP),,1987,0
Middle Africa (BP),,1988,0
Middle Africa (BP),,1989,0
Middle Africa (BP),,1990,0
Middle Africa (BP),,1991,0
Middle Africa (BP),,1992,0
Middle Africa (BP),,1993,0
Middle Africa (BP),,1994,0
Middle Africa (BP),,1995,0
Middle Africa (BP),,1996,0
Middle Africa (BP),,1997,0
Middle Africa (BP),,1998,0
Middle Africa (BP),,1999,0
Middle Africa (BP),,2000,0
Middle Africa (BP),,2001,0.0001411111152265221
Middle Africa (BP),,2002,0.0011833333410322666
Middle Africa (BP),,2003,0.0017027778085321188
Middle Africa (BP),,2004,0.002402777783572674
Middle Africa (BP),,2005,0.003583333222195506
Middle Africa (BP),,2006,0.004666666500270367
Middle Africa (BP),,2007,0.012694443576037884
Middle Africa (BP),,2008,0.021916665136814117
Middle Africa (BP),,2009,0.028731387108564377
Middle Africa (BP),,2010,0.037523053586483
Middle Africa (BP),,2011,0.04577722027897835
Middle Africa (BP),,2012,0.055011387914419174
Middle Africa (BP),,2013,0.06417277455329895
Middle Africa (BP),,2014,0.07690861076116562
Middle Africa (BP),,2015,0.0880575031042099
Middle Africa (BP),,2016,0.10337638109922409
Middle Africa (BP),,2017,0.12067360430955887
Middle Africa (BP),,2018,0.18492305278778076
Middle Africa (BP),,2019,0.184241384267807
Middle Africa (BP),,2020,0.18688666820526123
Middle Africa (BP),,2021,0.18614332377910614
Middle East (BP),,1971,0
Middle East (BP),,1972,0
Middle East (BP),,1973,0
Middle East (BP),,1974,0
Middle East (BP),,1975,0
Middle East (BP),,1976,0
Middle East (BP),,1977,0
Middle East (BP),,1978,0
Middle East (BP),,1979,0
Middle East (BP),,1980,0
Middle East (BP),,1981,0
Middle East (BP),,1982,0
Middle East (BP),,1983,0
Middle East (BP),,1984,0
Middle East (BP),,1985,0
Middle East (BP),,1986,0
Middle East (BP),,1987,0
Middle East (BP),,1988,0
Middle East (BP),,1989,0
Middle East (BP),,1990,0
Middle East (BP),,1991,0
Middle East (BP),,1992,0
Middle East (BP),,1993,0
Middle East (BP),,1994,0
Middle East (BP),,1995,0
Middle East (BP),,1996,0
Middle East (BP),,1997,0
Middle East (BP),,1998,0
Middle East (BP),,1999,0
Middle East (BP),,2000,0
Middle East (BP),,2001,0
Middle East (BP),,2002,0
Middle East (BP),,2003,0
Middle East (BP),,2004,0
Middle East (BP),,2005,0
Middle East (BP),,2006,0.0002833333273883909
Middle East (BP),,2007,0.0002833333273883909
Middle East (BP),,2008,0.009861111640930176
Middle East (BP),,2009,0.0956866666674614
Middle East (BP),,2010,0.27131691575050354
Middle East (BP),,2011,0.62529057264328
Middle East (BP),,2012,1.1815180778503418
Middle East (BP),,2013,1.8842747211456299
Middle East (BP),,2014,3.540651321411133
Middle East (BP),,2015,4.951963901519775
Middle East (BP),,2016,7.44253396987915
Middle East (BP),,2017,9.434372901916504
Middle East (BP),,2018,14.31620979309082
Middle East (BP),,2019,26.768932342529297
Middle East (BP),,2020,33.268775939941406
Middle East (BP),,2021,39.80278778076172
Morocco,MAR,1965,0
Morocco,MAR,1966,0
Morocco,MAR,1967,0
Morocco,MAR,1968,0
Morocco,MAR,1969,0
Morocco,MAR,1970,0
Morocco,MAR,1971,0
Morocco,MAR,1972,0
Morocco,MAR,1973,0
Morocco,MAR,1974,0
Morocco,MAR,1975,0
Morocco,MAR,1976,0
Morocco,MAR,1977,0
Morocco,MAR,1978,0
Morocco,MAR,1979,0
Morocco,MAR,1980,0
Morocco,MAR,1981,0
Morocco,MAR,1982,0
Morocco,MAR,1983,0
Morocco,MAR,1984,0
Morocco,MAR,1985,0
Morocco,MAR,1986,0
Morocco,MAR,1987,0
Morocco,MAR,1988,0
Morocco,MAR,1989,0
Morocco,MAR,1990,0
Morocco,MAR,1991,0
Morocco,MAR,1992,0
Morocco,MAR,1993,0
Morocco,MAR,1994,0
Morocco,MAR,1995,0
Morocco,MAR,1996,0
Morocco,MAR,1997,0
Morocco,MAR,1998,0
Morocco,MAR,1999,0
Morocco,MAR,2000,0
Morocco,MAR,2001,0
Morocco,MAR,2002,0.0002944444422610104
Morocco,MAR,2003,0.0002916666562668979
Morocco,MAR,2004,0.0002916666562668979
Morocco,MAR,2005,0.0002888888993766159
Morocco,MAR,2006,0.0002861111133825034
Morocco,MAR,2007,0.0002861111133825034
Morocco,MAR,2008,0.0002833333273883909
Morocco,MAR,2009,0.0002833333273883909
Morocco,MAR,2010,0.0002805555413942784
Morocco,MAR,2011,0.00027777778450399637
Morocco,MAR,2012,0.00027777778450399637
Morocco,MAR,2013,0.00027527776546776295
Morocco,MAR,2014,0.00027361110551282763
Morocco,MAR,2015,0.015361110679805279
Morocco,MAR,2016,1.0748305320739746
Morocco,MAR,2017,1.1052337884902954
Morocco,MAR,2018,2.513850688934326
Morocco,MAR,2019,4.168690204620361
Morocco,MAR,2020,3.991522789001465
Morocco,MAR,2021,4.76289176940918
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0
Netherlands,NLD,1976,0
Netherlands,NLD,1977,0
Netherlands,NLD,1978,0
Netherlands,NLD,1979,0
Netherlands,NLD,1980,0
Netherlands,NLD,1981,0
Netherlands,NLD,1982,0
Netherlands,NLD,1983,0
Netherlands,NLD,1984,0
Netherlands,NLD,1985,0
Netherlands,NLD,1986,0
Netherlands,NLD,1987,0
Netherlands,NLD,1988,0
Netherlands,NLD,1989,0
Netherlands,NLD,1990,0
Netherlands,NLD,1991,0
Netherlands,NLD,1992,0.0029444443061947823
Netherlands,NLD,1993,0.0029444443061947823
Netherlands,NLD,1994,0.00002944444349850528
Netherlands,NLD,1995,0.0029444443061947823
Netherlands,NLD,1996,0.005916666705161333
Netherlands,NLD,1997,0.005916666705161333
Netherlands,NLD,1998,0.010361110791563988
Netherlands,NLD,1999,0.015583333559334278
Netherlands,NLD,2000,0.022805554792284966
Netherlands,NLD,2001,0.03836749866604805
Netherlands,NLD,2002,0.04973694309592247
Netherlands,NLD,2003,0.08914972096681595
Netherlands,NLD,2004,0.09549805521965027
Netherlands,NLD,2005,0.0979258343577385
Netherlands,NLD,2006,0.100223608314991
Netherlands,NLD,2007,0.1009799987077713
Netherlands,NLD,2008,0.10928027331829071
Netherlands,NLD,2009,0.12411917001008987
Netherlands,NLD,2010,0.16499139368534088
Netherlands,NLD,2011,0.27681446075439453
Netherlands,NLD,2012,0.6957744359970093
Netherlands,NLD,2013,1.4060430526733398
Netherlands,NLD,2014,2.1259970664978027
Netherlands,NLD,2015,3.0201926231384277
Netherlands,NLD,2016,4.174636363983154
Netherlands,NLD,2017,5.8664045333862305
Netherlands,NLD,2018,9.81396484375
Netherlands,NLD,2019,14.232684135437012
Netherlands,NLD,2020,23.018754959106445
Netherlands,NLD,2021,29.923444747924805
New Zealand,NZL,1965,0
New Zealand,NZL,1966,0
New Zealand,NZL,1967,0
New Zealand,NZL,1968,0
New Zealand,NZL,1969,0
New Zealand,NZL,1970,0
New Zealand,NZL,1971,0
New Zealand,NZL,1972,0
New Zealand,NZL,1973,0
New Zealand,NZL,1974,0
New Zealand,NZL,1975,0
New Zealand,NZL,1976,0
New Zealand,NZL,1977,0
New Zealand,NZL,1978,0
New Zealand,NZL,1979,0
New Zealand,NZL,1980,0
New Zealand,NZL,1981,0
New Zealand,NZL,1982,0
New Zealand,NZL,1983,0
New Zealand,NZL,1984,0
New Zealand,NZL,1985,0
New Zealand,NZL,1986,0
New Zealand,NZL,1987,0
New Zealand,NZL,1988,0
New Zealand,NZL,1989,0
New Zealand,NZL,1990,0
New Zealand,NZL,1991,0
New Zealand,NZL,1992,0
New Zealand,NZL,1993,0
New Zealand,NZL,1994,0
New Zealand,NZL,1995,0
New Zealand,NZL,1996,0
New Zealand,NZL,1997,0
New Zealand,NZL,1998,0
New Zealand,NZL,1999,0
New Zealand,NZL,2000,0
New Zealand,NZL,2001,0
New Zealand,NZL,2002,0
New Zealand,NZL,2003,0
New Zealand,NZL,2004,0
New Zealand,NZL,2005,0
New Zealand,NZL,2006,0
New Zealand,NZL,2007,0.009638887830078602
New Zealand,NZL,2008,0.009722222574055195
New Zealand,NZL,2009,0.010027777403593063
New Zealand,NZL,2010,0.01063888892531395
New Zealand,NZL,2011,0.011388888582587242
New Zealand,NZL,2012,0.013222221285104752
New Zealand,NZL,2013,0.018222220242023468
New Zealand,NZL,2014,0.05071360990405083
New Zealand,NZL,2015,0.09856361150741577
New Zealand,NZL,2016,0.15130555629730225
New Zealand,NZL,2017,0.20451749861240387
New Zealand,NZL,2018,0.265755832195282
New Zealand,NZL,2019,0.3363330364227295
New Zealand,NZL,2020,0.42081528902053833
New Zealand,NZL,2021,0.536044716835022
Non-OECD (BP),,1965,0
Non-OECD (BP),,1966,0
Non-OECD (BP),,1967,0
Non-OECD (BP),,1968,0
Non-OECD (BP),,1969,0
Non-OECD (BP),,1970,0
Non-OECD (BP),,1971,0
Non-OECD (BP),,1972,0
Non-OECD (BP),,1973,0
Non-OECD (BP),,1974,0
Non-OECD (BP),,1975,0
Non-OECD (BP),,1976,0
Non-OECD (BP),,1977,0
Non-OECD (BP),,1978,0
Non-OECD (BP),,1979,0
Non-OECD (BP),,1980,0
Non-OECD (BP),,1981,0
Non-OECD (BP),,1982,0
Non-OECD (BP),,1983,0
Non-OECD (BP),,1984,0
Non-OECD (BP),,1985,0
Non-OECD (BP),,1986,0
Non-OECD (BP),,1987,0
Non-OECD (BP),,1988,0
Non-OECD (BP),,1989,0
Non-OECD (BP),,1990,0.005916666705161333
Non-OECD (BP),,1991,0.005916666705161333
Non-OECD (BP),,1992,0.008861110545694828
Non-OECD (BP),,1993,0.011833333410322666
Non-OECD (BP),,1994,0.014777777716517448
Non-OECD (BP),,1995,0.023694444447755814
Non-OECD (BP),,1996,0.044534165412187576
Non-OECD (BP),,1997,0.05045388638973236
Non-OECD (BP),,1998,0.05940471962094307
Non-OECD (BP),,1999,0.06859222054481506
Non-OECD (BP),,2000,0.13197778165340424
Non-OECD (BP),,2001,0.18962527811527252
Non-OECD (BP),,2002,0.25565165281295776
Non-OECD (BP),,2003,0.33067888021469116
Non-OECD (BP),,2004,0.39623942971229553
Non-OECD (BP),,2005,0.4664369225502014
Non-OECD (BP),,2006,0.6110255122184753
Non-OECD (BP),,2007,0.8810780048370361
Non-OECD (BP),,2008,1.1367237567901611
Non-OECD (BP),,2009,1.7280946969985962
Non-OECD (BP),,2010,3.7136971950531006
Non-OECD (BP),,2011,12.919034957885742
Non-OECD (BP),,2012,25.362442016601562
Non-OECD (BP),,2013,48.923397064208984
Non-OECD (BP),,2014,103.3865966796875
Non-OECD (BP),,2015,163.1775360107422
Non-OECD (BP),,2016,265.2236022949219
Non-OECD (BP),,2017,446.705810546875
Non-OECD (BP),,2018,666.3936157226562
Non-OECD (BP),,2019,872.470703125
Non-OECD (BP),,2020,1060.4000244140625
Non-OECD (BP),,2021,1332.5225830078125
North America,,1971,0
North America,,1972,0
North America,,1973,0
North America,,1974,0
North America,,1975,0
North America,,1976,0
North America,,1977,0
North America,,1978,0
North America,,1979,0
North America,,1980,0
North America,,1981,0
North America,,1982,0
North America,,1983,0.008861110545694828
North America,,1984,0.015666665509343147
North America,,1985,0.03175027668476105
North America,,1986,0.041911665350198746
North America,,1987,0.03135305270552635
North America,,1988,0.027166666463017464
North America,,1989,0.748509407043457
North America,,1990,1.0993809700012207
North America,,1991,1.420105218887329
North America,,1992,1.223893165588379
North America,,1993,1.4229652881622314
North America,,1994,1.5048935413360596
North America,,1995,1.5474257469177246
North America,,1996,1.6359347105026245
North America,,1997,1.613481044769287
North America,,1998,1.6019874811172485
North America,,1999,1.5929452180862427
North America,,2000,1.6032294034957886
North America,,2001,1.7711598873138428
North America,,2002,1.849487066268921
North America,,2003,1.86557936668396
North America,,2004,2.086409330368042
North America,,2005,2.2409234046936035
North America,,2006,2.455134153366089
North America,,2007,3.2246458530426025
North America,,2008,4.77988862991333
North America,,2009,6.243008613586426
North America,,2010,9.294370651245117
North America,,2011,15.011262893676758
North America,,2012,27.946685791015625
North America,,2013,48.765560150146484
North America,,2014,86.3648452758789
North America,,2015,115.669677734375
North America,,2016,161.25331115722656
North America,,2017,222.23146057128906
North America,,2018,270.1197509765625
North America,,2019,318.21612548828125
North America,,2020,387.6333312988281
North America,,2021,483.60455322265625
North America (BP),,1971,0
North America (BP),,1972,0
North America (BP),,1973,0
North America (BP),,1974,0
North America (BP),,1975,0
North America (BP),,1976,0
North America (BP),,1977,0
North America (BP),,1978,0
North America (BP),,1979,0
North America (BP),,1980,0
North America (BP),,1981,0
North America (BP),,1982,0
North America (BP),,1983,0.008861110545694828
North America (BP),,1984,0.015666665509343147
North America (BP),,1985,0.03175027668476105
North America (BP),,1986,0.041911665350198746
North America (BP),,1987,0.03135305270552635
North America (BP),,1988,0.027166666463017464
North America (BP),,1989,0.748509407043457
North America (BP),,1990,1.099393606185913
North America (BP),,1991,1.4201024770736694
North America (BP),,1992,1.2238891124725342
North America (BP),,1993,1.4229460954666138
North America (BP),,1994,1.5048868656158447
North America (BP),,1995,1.5474330186843872
North America (BP),,1996,1.6359126567840576
North America (BP),,1997,1.6134607791900635
North America (BP),,1998,1.6019922494888306
North America (BP),,1999,1.5926499366760254
North America (BP),,2000,1.6024922132492065
North America (BP),,2001,1.7683427333831787
North America (BP),,2002,1.8456796407699585
North America (BP),,2003,1.8602665662765503
North America (BP),,2004,2.078810930252075
North America (BP),,2005,2.2188608646392822
North America (BP),,2006,2.4340505599975586
North America (BP),,2007,3.1963725090026855
North America (BP),,2008,4.740743637084961
North America (BP),,2009,6.1773681640625
North America (BP),,2010,9.15827751159668
North America (BP),,2011,14.763269424438477
North America (BP),,2012,27.383216857910156
North America (BP),,2013,48.08913803100586
North America (BP),,2014,85.49198150634766
North America (BP),,2015,114.51436614990234
North America (BP),,2016,159.8319854736328
North America (BP),,2017,220.40225219726562
North America (BP),,2018,267.97259521484375
North America (BP),,2019,314.7883605957031
North America (BP),,2020,382.84625244140625
North America (BP),,2021,477.3503723144531
North Macedonia,MKD,1990,0
North Macedonia,MKD,1991,0
North Macedonia,MKD,1992,0
North Macedonia,MKD,1993,0
North Macedonia,MKD,1994,0
North Macedonia,MKD,1995,0
North Macedonia,MKD,1996,0
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,0
North Macedonia,MKD,1999,0
North Macedonia,MKD,2000,0
North Macedonia,MKD,2001,0
North Macedonia,MKD,2002,0
North Macedonia,MKD,2003,0
North Macedonia,MKD,2004,0
North Macedonia,MKD,2005,0
North Macedonia,MKD,2006,0
North Macedonia,MKD,2007,0
North Macedonia,MKD,2008,0
North Macedonia,MKD,2009,0
North Macedonia,MKD,2010,0.00007222222484415397
North Macedonia,MKD,2011,0.0032222222071141005
North Macedonia,MKD,2012,0.007777777500450611
North Macedonia,MKD,2013,0.024666665121912956
North Macedonia,MKD,2014,0.038962222635746
North Macedonia,MKD,2015,0.06086110696196556
North Macedonia,MKD,2016,0.06344582885503769
North Macedonia,MKD,2017,0.06320833414793015
North Macedonia,MKD,2018,0.060290832072496414
North Macedonia,MKD,2019,0.061225831508636475
North Macedonia,MKD,2020,0.06181499734520912
North Macedonia,MKD,2021,0.06618361175060272
Norway,NOR,1965,0
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,0
Norway,NOR,1978,0
Norway,NOR,1979,0
Norway,NOR,1980,0
Norway,NOR,1981,0
Norway,NOR,1982,0
Norway,NOR,1983,0
Norway,NOR,1984,0
Norway,NOR,1985,0
Norway,NOR,1986,0
Norway,NOR,1987,0
Norway,NOR,1988,0
Norway,NOR,1989,0
Norway,NOR,1990,0
Norway,NOR,1991,0
Norway,NOR,1992,0
Norway,NOR,1993,0
Norway,NOR,1994,0
Norway,NOR,1995,0
Norway,NOR,1996,0
Norway,NOR,1997,0
Norway,NOR,1998,0
Norway,NOR,1999,0
Norway,NOR,2000,0.015666665509343147
Norway,NOR,2001,0.015583333559334278
Norway,NOR,2002,0.015472221188247204
Norway,NOR,2003,0.017972221598029137
